CodPedido,DtPedido,CodFilial,CodProduto,Qtd,VlUnit
1331,1605641876,8,107,12,94.07
1061,1605641606,1,292,1,63.87
874,1605641419,6,277,7,15.46
1684,1605642229,6,148,5,83.12
2049,1605642594,13,207,12,62.27
1452,1605641997,7,118,15,98.47
1025,1605641570,7,209,13,63.47
817,1605641362,14,129,9,8.44
2474,1605643019,12,292,6,63.87
2442,1605642987,2,259,4,14.61
762,1605641307,7,130,4,80.29
1097,1605641642,7,146,9,41.88
1185,1605641730,6,226,13,86.01
1734,1605642279,9,186,5,26.28
1886,1605642431,4,133,5,50.47
2385,1605642930,11,138,3,2.22
513,1605641058,5,205,11,61.08
1086,1605641631,14,103,8,10.67
1361,1605641906,14,272,11,41.79
1523,1605642068,4,146,1,41.88
1256,1605641801,10,154,9,98.64
956,1605641501,10,200,14,26.98
1964,1605642509,13,267,7,3.62
1603,1605642148,1,109,6,31.19
526,1605641071,4,180,8,40.91
1017,1605641562,5,171,15,52.21
1554,1605642099,8,283,7,49.28
679,1605641224,13,100,13,67.36
866,1605641411,8,251,2,46.53
551,1605641096,1,275,10,76.1
2356,1605642901,4,195,1,88.73
2337,1605642882,8,151,1,09.05
1594,1605642139,3,211,5,24.33
1153,1605641698,6,207,6,62.27
542,1605641087,13,149,3,95.25
1579,1605642124,11,209,15,63.47
1851,1605642396,7,149,5,95.25
2151,1605642696,10,157,14,11.97
916,1605641461,5,182,4,85.74
719,1605641264,8,191,15,59.04
2288,1605642833,7,294,10,38.03
1016,1605641561,10,171,6,52.21
610,1605641155,7,193,12,65.11
2158,1605642703,4,235,7,39.59
1074,1605641619,6,166,11,39.75
2107,1605642652,12,114,14,35.49
738,1605641283,8,263,15,65.15
1168,1605641713,11,176,2,24.68
1774,1605642319,12,250,8,90.93
1805,1605642350,15,218,3,54.56
628,1605641173,3,126,15,36.93
1776,1605642321,13,232,11,20.3
2011,1605642556,2,248,5,47.43
614,1605641159,6,221,5,82.37
2492,1605643037,14,171,10,52.21
2212,1605642757,12,140,10,13.47
1219,1605641764,4,120,11,89.62
1594,1605642139,3,117,12,88.55
2208,1605642753,6,239,2,32.92
2440,1605642985,1,272,3,41.79
1381,1605641926,2,197,10,1.46
1481,1605642026,1,199,14,90.9
1087,1605641632,15,158,3,24.66
1592,1605642137,1,189,10,79.93
637,1605641182,2,190,10,21.46
2121,1605642666,11,142,12,2.58
2055,1605642600,6,283,10,49.28
880,1605641425,2,252,14,86.99
1692,1605642237,9,161,7,64.81
2075,1605642620,7,152,11,22.29
1663,1605642208,11,232,2,20.3
726,1605641271,9,109,11,31.19
1732,1605642277,7,273,11,20.87
709,1605641254,3,130,1,80.29
1384,1605641929,12,225,6,96.16
2319,1605642864,4,198,5,1.21
1884,1605642429,7,225,13,96.16
1672,1605642217,3,213,5,4.76
1908,1605642453,3,130,7,80.29
572,1605641117,6,119,7,10.54
2289,1605642834,14,205,3,61.08
1117,1605641662,6,243,12,51.68
2446,1605642991,8,246,3,92.86
736,1605641281,3,239,12,32.92
1656,1605642201,4,133,4,50.47
2206,1605642751,12,254,11,37.7
1467,1605642012,6,153,6,45.14
1189,1605641734,1,107,5,94.07
1288,1605641833,8,110,4,37.72
1290,1605641835,6,272,8,41.79
1095,1605641640,12,244,12,10.88
1964,1605642509,13,107,12,94.07
2111,1605642656,6,171,4,52.21
2178,1605642723,5,123,10,53.83
988,1605641533,6,171,13,52.21
1952,1605642497,4,281,15,98.13
2396,1605642941,15,223,1,34.09
1737,1605642282,4,183,6,15.29
837,1605641382,11,259,9,14.61
852,1605641397,11,237,10,86.31
754,1605641299,6,287,7,25.14
692,1605641237,7,259,13,14.61
725,1605641270,11,170,8,54.75
2492,1605643037,14,138,15,2.22
2363,1605642908,10,269,10,17.73
1245,1605641790,5,163,7,87.92
2043,1605642588,6,256,9,88.88
1124,1605641669,14,145,3,48.42
846,1605641391,2,142,7,2.58
1072,1605641617,1,159,7,56.84
1741,1605642286,15,146,1,41.88
2062,1605642607,3,247,8,82.97
945,1605641490,13,204,11,11.11
1491,1605642036,15,100,12,67.36
2153,1605642698,13,288,1,72.31
655,1605641200,9,206,8,34.73
812,1605641357,15,125,11,42.99
1838,1605642383,2,268,10,71.52
658,1605641203,11,233,11,78.18
1022,1605641567,15,286,10,61.54
2136,1605642681,4,220,12,29.6
1873,1605642418,13,247,8,82.97
1506,1605642051,10,225,5,96.16
1605,1605642150,10,262,2,29.18
2150,1605642695,11,115,2,93.41
1599,1605642144,11,275,14,76.1
1079,1605641624,5,152,7,22.29
1516,1605642061,4,101,1,29.4
1655,1605642200,8,175,4,25.09
2369,1605642914,5,102,14,84.99
1944,1605642489,12,260,12,86.56
749,1605641294,13,143,15,83.5
1325,1605641870,4,248,10,47.43
1572,1605642117,14,253,10,81.59
1518,1605642063,15,209,5,63.47
2499,1605643044,13,257,4,54.3
2102,1605642647,4,295,5,12.24
1294,1605641839,12,283,1,49.28
2478,1605643023,3,175,8,25.09
2023,1605642568,11,206,10,34.73
1075,1605641620,7,139,4,19.72
1834,1605642379,8,227,4,15.67
2223,1605642768,1,120,2,89.62
1175,1605641720,3,218,8,54.56
1655,1605642200,8,222,4,51.74
1517,1605642062,3,204,10,11.11
1162,1605641707,8,191,9,59.04
2042,1605642587,8,157,9,11.97
1005,1605641550,14,299,7,67.38
1404,1605641949,2,246,4,92.86
1044,1605641589,13,234,10,58.85
1460,1605642005,14,250,9,90.93
2352,1605642897,13,144,3,80.35
2050,1605642595,11,234,7,58.85
1695,1605642240,12,283,15,49.28
2349,1605642894,9,103,12,10.67
837,1605641382,11,223,12,34.09
1627,1605642172,6,182,12,85.74
1886,1605642431,4,265,15,62.12
1790,1605642335,3,265,14,62.12
1881,1605642426,6,212,4,15.56
1075,1605641620,7,133,12,50.47
1774,1605642319,12,154,6,98.64
2441,1605642986,3,149,1,95.25
2078,1605642623,13,147,11,41.32
2234,1605642779,9,218,9,54.56
1825,1605642370,11,113,11,83.21
2053,1605642598,2,295,5,12.24
900,1605641445,11,297,8,99.83
1531,1605642076,12,160,1,96.85
896,1605641441,11,193,4,65.11
1998,1605642543,1,187,14,84.99
848,1605641393,2,165,5,23.11
1079,1605641624,5,166,10,39.75
1006,1605641551,1,193,7,65.11
1776,1605642321,13,134,8,34.46
809,1605641354,14,172,9,50.62
589,1605641134,8,246,10,92.86
2305,1605642850,7,168,4,90.76
833,1605641378,11,223,1,34.09
849,1605641394,15,297,4,99.83
1500,1605642045,9,126,3,36.93
1727,1605642272,3,140,4,13.47
1097,1605641642,7,197,6,1.46
2256,1605642801,5,205,1,61.08
1568,1605642113,9,215,11,10.14
704,1605641249,4,168,12,90.76
1313,1605641858,13,205,15,61.08
1116,1605641661,4,197,4,1.46
2439,1605642984,7,171,2,52.21
2353,1605642898,6,139,5,19.72
1859,1605642404,12,127,13,47.03
1632,1605642177,4,226,13,86.01
2250,1605642795,6,258,5,36.18
1118,1605641663,2,211,9,24.33
1025,1605641570,7,139,8,19.72
1997,1605642542,7,231,7,14.49
1419,1605641964,12,234,12,58.85
1452,1605641997,7,158,14,24.66
1836,1605642381,1,143,14,83.5
1470,1605642015,12,211,8,24.33
1896,1605642441,14,261,8,57.78
1492,1605642037,13,138,6,2.22
1091,1605641636,8,117,12,88.55
1929,1605642474,8,241,11,13.68
1220,1605641765,7,241,10,13.68
1047,1605641592,4,193,10,65.11
2241,1605642786,12,182,10,85.74
2496,1605643041,11,232,6,20.3
828,1605641373,3,165,8,23.11
1597,1605642142,6,174,8,23.86
976,1605641521,14,179,5,10.86
1787,1605642332,1,125,11,42.99
513,1605641058,5,103,2,10.67
1205,1605641750,5,124,1,59.16
1776,1605642321,13,134,9,34.46
1291,1605641836,4,155,1,72.08
1537,1605642082,5,286,4,61.54
557,1605641102,9,276,10,52.66
1896,1605642441,14,191,15,59.04
1244,1605641789,14,280,12,21.88
1980,1605642525,14,249,9,83.81
707,1605641252,7,136,7,94.76
2385,1605642930,11,240,3,57.45
977,1605641522,6,270,3,58.67
1908,1605642453,3,152,1,22.29
1808,1605642353,9,215,2,10.14
2238,1605642783,12,204,1,11.11
2371,1605642916,11,223,13,34.09
1115,1605641660,6,244,15,10.88
1289,1605641834,14,194,2,54.61
879,1605641424,13,183,15,15.29
2484,1605643029,6,129,14,8.44
927,1605641472,10,201,7,56.63
1707,1605642252,2,110,15,37.72
918,1605641463,11,261,15,57.78
873,1605641418,2,103,8,10.67
2048,1605642593,11,251,5,46.53
1552,1605642097,3,278,8,14.19
1490,1605642035,5,110,11,37.72
504,1605641049,4,134,14,34.46
988,1605641533,6,204,1,11.11
2425,1605642970,14,287,3,25.14
2136,1605642681,4,108,10,38.61
2096,1605642641,4,173,3,76.27
1626,1605642171,13,193,15,65.11
1811,1605642356,6,159,3,56.84
2269,1605642814,12,154,14,98.64
2030,1605642575,14,160,12,96.85
2108,1605642653,1,267,5,3.62
704,1605641249,4,242,3,10.0
1828,1605642373,11,285,7,68.29
694,1605641239,13,254,12,37.7
792,1605641337,7,210,1,9.34
2314,1605642859,1,200,3,26.98
1641,1605642186,9,117,1,88.55
1837,1605642382,4,139,2,19.72
1102,1605641647,10,108,13,38.61
891,1605641436,5,184,13,31.62
667,1605641212,11,183,8,15.29
870,1605641415,8,269,6,17.73
924,1605641469,8,170,12,54.75
1496,1605642041,13,228,13,9.22
2440,1605642985,1,238,3,32.07
2094,1605642639,8,235,12,39.59
1163,1605641708,3,102,2,84.99
2447,1605642992,1,112,15,83.76
669,1605641214,15,266,9,36.33
655,1605641200,9,130,6,80.29
2166,1605642711,6,294,10,38.03
1281,1605641826,6,278,10,14.19
987,1605641532,12,164,14,64.75
1084,1605641629,2,248,12,47.43
1317,1605641862,6,299,5,67.38
1129,1605641674,14,289,9,50.69
2079,1605642624,5,181,6,97.52
1648,1605642193,12,232,5,20.3
1887,1605642432,1,206,11,34.73
1967,1605642512,13,252,15,86.99
2371,1605642916,11,164,4,64.75
2054,1605642599,15,109,14,31.19
1810,1605642355,2,174,10,23.86
1990,1605642535,8,253,3,81.59
2025,1605642570,15,173,15,76.27
625,1605641170,5,213,5,4.76
1694,1605642239,2,108,4,38.61
2003,1605642548,4,149,13,95.25
2119,1605642664,6,148,9,83.12
2242,1605642787,7,287,14,25.14
1356,1605641901,12,258,8,36.18
784,1605641329,4,185,15,25.05
2471,1605643016,14,292,2,63.87
790,1605641335,14,292,12,63.87
1596,1605642141,10,111,5,94.61
1478,1605642023,9,167,12,75.87
1576,1605642121,9,160,6,96.85
1312,1605641857,2,171,13,52.21
2297,1605642842,8,268,15,71.52
1889,1605642434,4,139,3,19.72
1035,1605641580,2,100,7,67.36
1045,1605641590,8,239,2,32.92
540,1605641085,12,202,6,24.97
2161,1605642706,15,214,10,98.17
657,1605641202,3,119,2,10.54
1671,1605642216,2,193,10,65.11
2214,1605642759,15,147,14,41.32
675,1605641220,15,217,12,52.3
2070,1605642615,3,166,2,39.75
779,1605641324,14,247,3,82.97
748,1605641293,3,204,3,11.11
1219,1605641764,4,252,8,86.99
1784,1605642329,10,256,3,88.88
1867,1605642412,8,151,9,09.05
2201,1605642746,4,272,1,41.79
1601,1605642146,12,194,8,54.61
1878,1605642423,13,255,15,80.29
794,1605641339,10,104,6,33.21
1097,1605641642,7,185,7,25.05
1490,1605642035,5,283,1,49.28
1906,1605642451,7,113,9,83.21
1669,1605642214,14,147,10,41.32
1851,1605642396,7,175,15,25.09
1315,1605641860,1,165,14,23.11
1680,1605642225,4,126,11,36.93
1922,1605642467,7,168,4,90.76
1926,1605642471,12,126,7,36.93
1709,1605642254,15,250,12,90.93
1177,1605641722,13,165,2,23.11
2393,1605642938,5,157,7,11.97
1865,1605642410,13,181,4,97.52
915,1605641460,7,294,9,38.03
1510,1605642055,1,289,4,50.69
844,1605641389,10,212,8,15.56
1276,1605641821,6,227,6,15.67
2198,1605642743,12,298,3,45.45
2232,1605642777,10,139,13,19.72
2373,1605642918,12,230,10,39.81
1059,1605641604,14,179,1,10.86
2161,1605642706,15,264,4,18.07
1747,1605642292,15,255,5,80.29
1857,1605642402,10,159,9,56.84
2005,1605642550,1,208,1,76.42
2259,1605642804,4,188,13,6.32
1219,1605641764,4,296,11,3.17
937,1605641482,9,129,6,8.44
1986,1605642531,4,281,5,98.13
1051,1605641596,11,213,9,4.76
823,1605641368,15,137,2,95.73
749,1605641294,13,229,14,57.2
738,1605641283,8,289,14,50.69
1274,1605641819,14,106,5,86.85
1453,1605641998,8,103,12,10.67
2206,1605642751,12,270,6,58.67
1994,1605642539,1,110,1,37.72
1362,1605641907,4,196,11,46.36
1707,1605642252,2,260,15,86.56
609,1605641154,15,180,14,40.91
564,1605641109,9,189,7,79.93
2152,1605642697,11,110,5,37.72
2096,1605642641,4,270,10,58.67
1093,1605641638,12,145,10,48.42
819,1605641364,3,178,1,62.8
2020,1605642565,5,282,15,53.2
2167,1605642712,9,225,7,96.16
1205,1605641750,5,211,2,24.33
595,1605641140,14,154,10,98.64
644,1605641189,7,196,6,46.36
630,1605641175,8,128,4,21.96
1178,1605641723,14,218,7,54.56
1770,1605642315,7,181,12,97.52
2360,1605642905,8,153,4,45.14
1638,1605642183,6,259,15,14.61
1283,1605641828,9,167,10,75.87
688,1605641233,14,156,1,9.82
1444,1605641989,6,283,5,49.28
585,1605641130,2,111,6,94.61
2431,1605642976,14,240,3,57.45
2406,1605642951,2,184,2,31.62
808,1605641353,2,231,13,14.49
2321,1605642866,6,101,7,29.4
1945,1605642490,8,223,11,34.09
1767,1605642312,11,224,3,67.37
931,1605641476,13,168,2,90.76
2133,1605642678,3,268,1,71.52
1439,1605641984,1,164,2,64.75
1781,1605642326,1,155,7,72.08
1673,1605642218,5,164,14,64.75
1627,1605642172,6,253,6,81.59
1816,1605642361,11,108,7,38.61
1310,1605641855,12,252,15,86.99
984,1605641529,6,185,12,25.05
2220,1605642765,8,162,15,87.37
2226,1605642771,5,161,6,64.81
1373,1605641918,10,266,3,36.33
1529,1605642074,2,201,11,56.63
609,1605641154,15,133,10,50.47
1108,1605641653,14,237,9,86.31
780,1605641325,14,237,2,86.31
575,1605641120,14,150,9,29.78
1468,1605642013,8,203,2,72.99
1013,1605641558,13,294,11,38.03
1859,1605642404,12,111,12,94.61
1746,1605642291,2,159,8,56.84
1502,1605642047,5,201,3,56.63
2350,1605642895,10,277,4,15.46
1781,1605642326,1,180,6,40.91
824,1605641369,9,214,14,98.17
1572,1605642117,14,251,11,46.53
1864,1605642409,8,126,9,36.93
2156,1605642701,14,155,12,72.08
1053,1605641598,13,126,14,36.93
1102,1605641647,10,146,5,41.88
521,1605641066,13,216,12,72.09
1945,1605642490,8,106,8,86.85
1753,1605642298,15,175,6,25.09
1810,1605642355,2,105,6,26.88
1825,1605642370,11,236,5,4.15
2311,1605642856,1,150,8,29.78
1782,1605642327,13,117,3,88.55
1555,1605642100,1,208,9,76.42
2325,1605642870,7,213,11,4.76
2219,1605642764,6,210,1,9.34
564,1605641109,9,160,6,96.85
1279,1605641824,5,288,11,72.31
2194,1605642739,9,188,3,6.32
766,1605641311,15,168,1,90.76
1886,1605642431,4,110,2,37.72
517,1605641062,6,199,7,90.9
1760,1605642305,10,287,12,25.14
752,1605641297,3,150,3,29.78
997,1605641542,14,270,3,58.67
2363,1605642908,10,185,11,25.05
2227,1605642772,8,212,4,15.56
2440,1605642985,1,233,14,78.18
1860,1605642405,9,231,6,14.49
1287,1605641832,13,258,15,36.18
1015,1605641560,3,120,15,89.62
1182,1605641727,11,282,2,53.2
1196,1605641741,4,289,12,50.69
2330,1605642875,11,206,15,34.73
1949,1605642494,7,233,11,78.18
811,1605641356,4,238,11,32.07
869,1605641414,1,152,9,22.29
732,1605641277,13,282,5,53.2
1840,1605642385,5,281,7,98.13
813,1605641358,2,203,8,72.99
1772,1605642317,3,167,12,75.87
2300,1605642845,7,261,1,57.78
559,1605641104,1,235,4,39.59
2208,1605642753,6,185,4,25.05
566,1605641111,15,150,13,29.78
1725,1605642270,14,176,8,24.68
979,1605641524,2,287,5,25.14
876,1605641421,14,151,4,09.05
2104,1605642649,11,271,9,59.96
532,1605641077,10,112,9,83.76
2403,1605642948,14,121,2,76.12
1860,1605642405,9,133,10,50.47
899,1605641444,10,128,12,21.96
929,1605641474,9,247,7,82.97
1796,1605642341,6,152,5,22.29
1917,1605642462,5,141,10,87.55
1753,1605642298,15,240,7,57.45
860,1605641405,3,154,12,98.64
1007,1605641552,15,157,14,11.97
2342,1605642887,9,211,12,24.33
2443,1605642988,6,188,15,6.32
2038,1605642583,10,177,1,37.02
1764,1605642309,2,250,13,90.93
2071,1605642616,14,293,9,41.14
1610,1605642155,4,152,12,22.29
2063,1605642608,1,189,7,79.93
1798,1605642343,10,261,4,57.78
828,1605641373,3,177,14,37.02
1964,1605642509,13,192,14,63.48
1645,1605642190,9,198,4,1.21
2287,1605642832,10,283,9,49.28
900,1605641445,11,123,13,53.83
998,1605641543,14,111,15,94.61
1114,1605641659,2,132,13,26.36
1542,1605642087,13,282,7,53.2
2012,1605642557,14,276,4,52.66
1974,1605642519,8,163,12,87.92
1639,1605642184,11,202,2,24.97
1051,1605641596,11,256,13,88.88
1468,1605642013,8,255,4,80.29
614,1605641159,6,182,5,85.74
1294,1605641839,12,244,1,10.88
2111,1605642656,6,295,7,12.24
710,1605641255,3,286,4,61.54
1412,1605641957,14,252,1,86.99
772,1605641317,6,213,5,4.76
814,1605641359,1,172,12,50.62
1334,1605641879,15,156,11,9.82
1155,1605641700,10,238,5,32.07
2084,1605642629,10,159,1,56.84
905,1605641450,8,168,4,90.76
1221,1605641766,9,264,15,18.07
2341,1605642886,9,103,15,10.67
1452,1605641997,7,171,6,52.21
772,1605641317,6,187,4,84.99
2405,1605642950,13,268,14,71.52
1104,1605641649,4,283,4,49.28
1419,1605641964,12,272,11,41.79
776,1605641321,3,138,13,2.22
2368,1605642913,11,248,1,47.43
1595,1605642140,5,108,2,38.61
1899,1605642444,7,191,5,59.04
2300,1605642845,7,189,11,79.93
2218,1605642763,15,136,11,94.76
2276,1605642821,6,224,9,67.37
1032,1605641577,8,204,2,11.11
2077,1605642622,9,239,11,32.92
2102,1605642647,4,225,11,96.16
2057,1605642602,9,206,9,34.73
2064,1605642609,15,269,3,17.73
1593,1605642138,14,171,1,52.21
746,1605641291,13,291,6,77.41
1102,1605641647,10,124,13,59.16
625,1605641170,5,246,14,92.86
1984,1605642529,7,269,14,17.73
1968,1605642513,9,194,15,54.61
2459,1605643004,1,248,7,47.43
1563,1605642108,3,221,15,82.37
1360,1605641905,9,156,11,9.82
1342,1605641887,13,123,9,53.83
2318,1605642863,4,103,14,10.67
1321,1605641866,7,191,12,59.04
2011,1605642556,2,260,13,86.56
2358,1605642903,3,186,9,26.28
1613,1605642158,15,214,13,98.17
1678,1605642223,12,105,6,26.88
2161,1605642706,15,270,5,58.67
1190,1605641735,14,208,14,76.42
1425,1605641970,15,254,14,37.7
1021,1605641566,13,260,15,86.56
1074,1605641619,6,244,15,10.88
2047,1605642592,13,188,11,6.32
2201,1605642746,4,244,6,10.88
2346,1605642891,13,230,4,39.81
2423,1605642968,3,246,2,92.86
707,1605641252,7,195,14,88.73
1070,1605641615,15,201,6,56.63
1016,1605641561,10,137,13,95.73
2164,1605642709,13,123,2,53.83
2378,1605642923,1,131,13,69.74
2332,1605642877,14,233,15,78.18
2394,1605642939,7,256,2,88.88
1225,1605641770,6,118,15,98.47
1695,1605642240,12,128,13,21.96
1855,1605642400,3,183,3,15.29
2137,1605642682,7,190,5,21.46
2365,1605642910,12,299,3,67.38
1514,1605642059,11,242,4,10.0
1637,1605642182,10,199,12,90.9
1821,1605642366,15,173,1,76.27
1334,1605641879,15,226,12,86.01
671,1605641216,13,182,6,85.74
619,1605641164,1,220,13,29.6
1376,1605641921,8,109,10,31.19
1295,1605641840,15,258,14,36.18
1962,1605642507,13,155,1,72.08
2011,1605642556,2,258,4,36.18
1490,1605642035,5,111,6,94.61
575,1605641120,14,161,5,64.81
2287,1605642832,10,202,1,24.97
1256,1605641801,10,166,4,39.75
1807,1605642352,9,265,7,62.12
1955,1605642500,14,144,13,80.35
1885,1605642430,15,216,7,72.09
2114,1605642659,12,175,6,25.09
717,1605641262,3,112,3,83.76
2037,1605642582,8,262,10,29.18
1872,1605642417,5,253,2,81.59
1329,1605641874,8,207,5,62.27
2022,1605642567,12,166,10,39.75
711,1605641256,14,217,1,52.3
1145,1605641690,6,285,10,68.29
729,1605641274,10,188,1,6.32
2078,1605642623,13,133,15,50.47
2426,1605642971,5,298,1,45.45
673,1605641218,9,281,4,98.13
965,1605641510,8,204,2,11.11
1815,1605642360,4,290,3,1.71
1403,1605641948,12,109,4,31.19
762,1605641307,7,269,15,17.73
1222,1605641767,9,103,15,10.67
2419,1605642964,8,141,2,87.55
1300,1605641845,12,248,5,47.43
1608,1605642153,2,150,13,29.78
676,1605641221,14,119,14,10.54
767,1605641312,13,165,12,23.11
753,1605641298,15,128,13,21.96
1229,1605641774,13,240,7,57.45
2493,1605643038,9,258,14,36.18
2063,1605642608,1,299,11,67.38
1104,1605641649,4,187,4,84.99
1816,1605642361,11,279,6,33.25
1017,1605641562,5,292,10,63.87
1733,1605642278,12,294,6,38.03
1559,1605642104,7,299,10,67.38
1585,1605642130,1,124,10,59.16
967,1605641512,5,285,5,68.29
2303,1605642848,12,258,10,36.18
716,1605641261,2,282,14,53.2
1783,1605642328,10,160,12,96.85
879,1605641424,13,271,5,59.96
1518,1605642063,15,174,10,23.86
1267,1605641812,13,250,5,90.93
1950,1605642495,5,266,14,36.33
972,1605641517,15,248,7,47.43
2249,1605642794,8,268,14,71.52
1324,1605641869,15,118,10,98.47
1322,1605641867,6,222,6,51.74
589,1605641134,8,278,12,14.19
1991,1605642536,8,102,13,84.99
1762,1605642307,1,133,5,50.47
1440,1605641985,5,134,5,34.46
1552,1605642097,3,215,14,10.14
1635,1605642180,5,103,7,10.67
2277,1605642822,4,150,5,29.78
853,1605641398,12,287,15,25.14
1705,1605642250,7,225,9,96.16
2455,1605643000,5,113,2,83.21
2289,1605642834,14,182,12,85.74
1521,1605642066,2,255,14,80.29
2019,1605642564,11,253,8,81.59
1731,1605642276,14,195,7,88.73
1279,1605641824,5,162,9,87.37
822,1605641367,9,274,3,89.96
1450,1605641995,11,174,6,23.86
2157,1605642702,15,123,10,53.83
1208,1605641753,5,131,12,69.74
2074,1605642619,2,232,6,20.3
1766,1605642311,13,149,14,95.25
1984,1605642529,7,280,5,21.88
1542,1605642087,13,132,14,26.36
2256,1605642801,5,164,4,64.75
2496,1605643041,11,139,6,19.72
2074,1605642619,2,255,3,80.29
2158,1605642703,4,245,4,75.77
2335,1605642880,9,118,12,98.47
1992,1605642537,11,207,4,62.27
661,1605641206,3,111,13,94.61
